Id,Category
2998,0
2999,1
3000,1
3001,1
3002,0
3003,0
3004,1
3005,1
3006,1
3007,0
3008,1
3009,1
3010,0
3011,0
3012,1
3013,1
3014,1
3015,1
3016,1
3017,1
3018,1
3019,0
3020,0
3021,1
3022,0
3023,0
3024,1
3025,1
3026,1
3027,0
3028,0
3029,1
3030,1
3031,1
3032,0
3033,1
3034,1
3035,0
3036,1
3037,0
3038,0
3039,1
3040,1
3041,1
3042,1
3043,0
3044,0
3045,0
3046,0
3047,1
3048,0
3049,0
3050,1
3051,0
3052,0
3053,0
3054,0
3055,1
3056,0
3057,0
3058,0
3059,0
3060,0
3061,0
3062,1
3063,0
3064,1
3065,0
3066,0
3067,0
3068,0
3069,1
3070,0
3071,0
3072,1
3073,0
3074,0
3075,1
3076,0
3077,0
3078,0
3079,0
3080,0
3081,0
3082,1
3083,1
3084,0
3085,0
3086,0
3087,0
3088,0
3089,1
3090,0
3091,1
3092,0
3093,0
3094,0
3095,1
3096,1
3097,0
3098,0
3099,0
3100,0
3101,1
3102,0
3103,0
3104,0
3105,1
3106,0
3107,1
3108,0
3109,0
3110,0
3111,0
3112,1
3113,1
3114,0
3115,0
3116,0
3117,0
3118,1
3119,1
3120,1
3121,0
3122,0
3123,0
3124,1
3125,1
3126,1
3127,0
3128,1
3129,0
3130,0
3131,1
3132,1
3133,1
3134,1
3135,0
3136,0
3137,0
3138,1
3139,0
3140,1
3141,0
3142,1
3143,0
3144,0
3145,1
3146,1
3147,1
3148,1
3149,0
3150,0
3151,1
3152,0
3153,1
3154,0
3155,0
3156,0
3157,1
3158,1
3159,0
3160,0
3161,1
3162,0
3163,1
3164,0
3165,1
3166,0
3167,0
3168,1
3169,0
3170,1
3171,1
3172,0
3173,1
3174,0
3175,0
3176,1
3177,1
3178,1
3179,0
3180,1
3181,0
3182,0
3183,1
3184,0
3185,0
3186,1
3187,0
3188,0
3189,0
3190,0
3191,0
3192,0
3193,1
3194,0
3195,0
3196,1
3197,0
3198,0
3199,1
3200,0
3201,0
3202,0
3203,0
3204,0
3205,0
3206,1
3207,1
3208,0
3209,0
3210,1
3211,0
3212,0
3213,1
3214,1
3215,0
3216,1
3217,0
3218,0
3219,1
3220,0
3221,0
3222,1
3223,1
3224,0
3225,1
3226,1
3227,1
3228,0
3229,0
3230,1
3231,0
3232,1
3233,0
3234,0
3235,0
3236,1
3237,0
3238,1
3239,1
3240,0
3241,0
3242,0
3243,1
3244,1
3245,0
3246,1
3247,0
3248,0
3249,0
3250,0
3251,0
3252,1
3253,1
3254,0
3255,0
3256,1
3257,0
3258,0
3259,1
3260,0
3261,0
3262,0
3263,0
3264,1
3265,0
3266,1
3267,0
3268,0
3269,0
3270,1
3271,0
3272,0
3273,0
3274,0
3275,0
3276,0
3277,0
3278,0
3279,1
3280,0
3281,0
3282,1
3283,0
3284,0
3285,1
3286,0
3287,1
3288,0
3289,0
3290,0
3291,1
3292,0
3293,1
3294,0
3295,0
3296,1
3297,0
3298,0
3299,0
3300,0
3301,1
3302,1
3303,0
3304,0
3305,0
3306,1
3307,0
3308,0
3309,0
3310,1
3311,0
3312,1
3313,0
3314,0
3315,1
3316,0
3317,1
3318,0
3319,0
3320,1
3321,1
3322,0
3323,1
3324,1
3325,0
3326,0
3327,0
3328,0
3329,1
3330,0
3331,1
3332,0
3333,0
3334,0
3335,0
3336,0
3337,0
3338,0
3339,0
3340,0
3341,0
3342,0
3343,0
3344,0
3345,1
3346,0
3347,0
3348,1
3349,0
3350,1
3351,0
3352,0
3353,1
3354,1
3355,1
3356,0
3357,1
3358,0
3359,1
3360,0
3361,0
3362,0
3363,1
3364,0
3365,1
3366,0
3367,0
3368,1
3369,0
3370,1
3371,0
3372,1
3373,1
3374,0
3375,0
3376,1
3377,1
3378,1
3379,0
3380,0
3381,0
3382,0
3383,1
3384,1
3385,0
3386,0
3387,1
3388,0
3389,0
3390,0
3391,0
3392,0
3393,1
3394,1
3395,1
3396,0
3397,1
3398,1
3399,0
3400,1
3401,0
3402,1
3403,0
3404,1
3405,1
3406,0
3407,1
3408,0
3409,1
3410,0
3411,0
3412,0
3413,1
3414,0
3415,0
3416,0
3417,0
3418,1
3419,0
3420,0
3421,1
3422,1
3423,1
3424,0
3425,1
3426,0
3427,0
3428,0
3429,0
3430,0
3431,1
3432,0
3433,0
3434,0
3435,0
3436,1
3437,0
3438,1
3439,0
3440,0
3441,1
3442,1
3443,1
3444,1
3445,1
3446,1
3447,0
3448,0
3449,0
3450,1
3451,0
3452,0
3453,1
3454,0
3455,1
3456,1
3457,1
3458,0
3459,1
3460,0
3461,1
3462,0
3463,0
3464,0
3465,0
3466,1
3467,0
3468,0
3469,1
3470,0
3471,1
3472,1
3473,0
3474,0
3475,1
3476,0
3477,0
3478,1
3479,1
3480,0
3481,0
3482,0
3483,0
3484,0
3485,1
3486,0
3487,0
3488,1
3489,1
3490,0
3491,1
3492,0
3493,0
3494,1
3495,1
3496,0
3497,0
3498,0
3499,0
3500,1
3501,0
3502,0
3503,0
3504,1
3505,0
3506,1
3507,0
3508,0
3509,1
3510,0
3511,0
3512,0
3513,1
3514,0
3515,0
3516,1
3517,0
3518,1
3519,0
3520,0
3521,1
3522,1
3523,0
3524,0
3525,0
3526,0
3527,1
3528,0
3529,0
3530,0
3531,0
3532,0
3533,0
3534,1
3535,1
3536,0
3537,0
3538,1
3539,0
3540,0
3541,0
3542,0
3543,0
3544,0
3545,0
3546,0
3547,1
3548,0
3549,1
3550,0
3551,1
3552,0
3553,1
3554,0
3555,0
3556,1
3557,1
3558,0
3559,0
3560,0
3561,0
3562,0
3563,0
3564,1
3565,0
3566,1
3567,0
3568,1
3569,0
3570,0
3571,0
3572,0
3573,0
3574,0
3575,0
3576,0
3577,0
3578,1
3579,0
3580,1
3581,0
3582,1
3583,0
3584,0
3585,0
3586,0
3587,0
3588,1
3589,0
3590,1
3591,1
3592,0
3593,0
3594,1
3595,1
3596,0
3597,1
3598,0
3599,0
3600,0
3601,0
3602,0
3603,1
3604,1
3605,0
3606,0
3607,1
3608,0
3609,1
3610,1
3611,0
3612,1
3613,0
3614,1
3615,0
3616,0
3617,1
3618,0
3619,1
3620,0
3621,0
3622,0
3623,1
3624,1
3625,0
3626,0
3627,1
3628,1
3629,1
3630,1
3631,0
3632,0
3633,1
3634,0
3635,1
3636,0
3637,0
3638,1
3639,1
3640,0
3641,1
3642,0
3643,1
3644,1
3645,0
3646,1
3647,1
3648,1
3649,1
3650,1
3651,0
3652,0
3653,0
3654,0
3655,0
3656,0
3657,0
3658,0
3659,0
3660,0
3661,1
3662,0
3663,0
3664,1
3665,1
3666,0
3667,0
3668,1
3669,0
3670,0
3671,0
3672,0
3673,0
3674,1
3675,0
3676,0
3677,1
3678,1
3679,0
3680,0
3681,1
3682,1
3683,1
3684,0
3685,0
3686,0
3687,0
3688,0
3689,1
3690,1
3691,1
3692,0
3693,0
3694,0
3695,1
3696,1
3697,1
3698,0
3699,0
3700,0
3701,0
3702,1
3703,1
3704,0
3705,0
3706,1
3707,1
3708,1
3709,0
3710,0
3711,0
3712,0
3713,0
3714,0
3715,0
3716,0
3717,0
3718,0
3719,0
3720,1
3721,1
3722,0
3723,0
3724,0
3725,1
3726,0
3727,1
3728,1
3729,1
3730,0
3731,1
3732,0
3733,1
3734,0
3735,0
3736,0
3737,0
3738,1
3739,0
3740,0
3741,0
3742,0
3743,0
3744,1
3745,1
3746,0
3747,1
3748,1
3749,1
3750,1
3751,1
3752,1
3753,0
3754,1
3755,0
3756,0
3757,0
3758,0
3759,0
3760,0
3761,0
3762,1
3763,0
3764,0
3765,0
3766,0
3767,0
3768,1
3769,0
3770,1
3771,0
3772,0
3773,0
3774,0
3775,0
3776,1
3777,0
3778,0
3779,0
3780,0
3781,0
3782,1
3783,0
3784,0
3785,0
3786,1
3787,0
3788,0
3789,0
3790,0
3791,1
3792,0
3793,1
3794,0
3795,1
3796,0
3797,0
3798,0
3799,0
3800,0
3801,0
3802,1
3803,0
3804,1
3805,0
3806,0
3807,0
3808,0
3809,0
3810,0
3811,1
3812,0
3813,1
3814,1
3815,1
3816,0
3817,0
3818,0
3819,1
3820,0
3821,0
3822,1
3823,0
3824,1
3825,0
3826,0
3827,1
3828,0
3829,0
3830,0
3831,0
3832,0
3833,0
3834,0
3835,1
3836,1
3837,0
3838,0
3839,0
3840,1
3841,1
3842,1
3843,0
3844,0
3845,0
3846,1
3847,1
3848,0
3849,0
3850,0
3851,0
3852,1
3853,0
3854,1
3855,0
3856,1
3857,1
3858,0
3859,0
3860,1
3861,0
3862,0
3863,0
3864,0
3865,1
3866,1
3867,0
3868,0
3869,1
3870,1
3871,1
3872,0
3873,1
3874,1
3875,0
3876,0
3877,0
3878,1
3879,0
3880,1
3881,1
3882,1
3883,0
3884,0
3885,1
3886,1
3887,1
3888,1
3889,0
3890,0
3891,0
3892,1
3893,0
3894,0
3895,0
3896,0
3897,1
3898,1
3899,0
3900,0
3901,0
3902,1
3903,1
3904,0
3905,0
3906,1
3907,0
3908,0
3909,1
3910,0
3911,0
3912,0
3913,1
3914,0
3915,0
3916,1
3917,0
3918,0
3919,0
3920,0
3921,1
3922,0
3923,0
3924,0
3925,1
3926,0
3927,1
3928,1
3929,1
3930,1
3931,1
3932,0
3933,1
3934,1
3935,1
3936,0
3937,0
3938,0
3939,0
3940,0
3941,0
3942,0
3943,1
3944,1
3945,1
3946,0
3947,0
3948,0
3949,0
3950,1
3951,0
3952,1
3953,1
3954,1
3955,1
3956,0
3957,1
3958,0
3959,0
3960,0
3961,0
3962,0
3963,0
3964,1
3965,0
3966,0
3967,1
3968,1
3969,1
3970,0
3971,0
3972,1
3973,0
3974,1
3975,1
3976,0
3977,0
3978,0
3979,1
3980,0
3981,0
3982,0
3983,0
3984,0
3985,1
3986,1
3987,0
3988,1
3989,0
3990,0
3991,0
3992,1
3993,0
3994,0
3995,0
3996,0
3997,0
3998,1
3999,1
4000,1
4001,1
4002,0
4003,0
4004,0
4005,1
4006,0
4007,1
4008,0
4009,0
4010,1
4011,1
4012,1
4013,1
4014,1
4015,1
4016,1
4017,0
4018,0
4019,0
4020,1
4021,0
4022,0
4023,1
4024,1
4025,0
4026,1
4027,0
4028,0
4029,0
4030,0
4031,1
4032,1
4033,0
4034,0
4035,1
4036,0
4037,0
4038,1
4039,0
4040,0
4041,0
4042,1
4043,1
4044,1
4045,0
4046,0
4047,0
4048,1
4049,0
4050,1
4051,0
4052,1
4053,0
4054,0
4055,0
4056,0
4057,1
4058,0
4059,1
4060,1
4061,0
4062,1
4063,0
4064,0
4065,0
4066,1
4067,1
4068,1
4069,0
4070,1
4071,1
4072,1
4073,0
4074,1
4075,0
4076,0
4077,0
4078,1
4079,0
4080,0
4081,0
4082,0
4083,0
4084,0
4085,1
4086,0
4087,1
4088,0
4089,0
4090,0
4091,0
4092,1
4093,1
4094,0
4095,1
4096,0
4097,0
4098,1
4099,0
4100,0
4101,0
4102,0
4103,1
4104,0
4105,1
4106,0
4107,0
4108,0
4109,1
4110,0
4111,0
4112,0
4113,1
4114,1
4115,0
4116,0
4117,1
4118,0
4119,0
4120,0
4121,1
4122,0
4123,0
4124,1
4125,1
4126,0
4127,1
4128,1
4129,0
4130,0
4131,0
4132,0
4133,1
4134,1
4135,1
4136,0
4137,0
4138,0
4139,0
4140,0
4141,1
4142,1
4143,0
4144,0
4145,0
4146,0
4147,1
4148,0
4149,0
4150,1
4151,0
4152,0
4153,0
4154,1
4155,1
4156,0
4157,1
4158,0
4159,1
4160,0
4161,1
4162,0
4163,0
4164,0
4165,0
4166,1
4167,0
4168,0
4169,0
4170,0
4171,1
4172,1
4173,1
4174,0
4175,0
4176,1
4177,0
4178,0
4179,0
4180,1
4181,0
4182,1
4183,0
4184,0
4185,0
4186,1
4187,1
4188,0
4189,0
4190,0
4191,1
4192,0
4193,1
4194,1
4195,0
4196,0
4197,0
4198,0
4199,1
4200,1
4201,0
4202,1
4203,0
4204,0
4205,0
4206,0
4207,0
4208,0
4209,1
4210,1
4211,0
4212,0
4213,1
4214,0
4215,1
4216,0
4217,1
4218,1
4219,0
4220,1
4221,1
4222,0
4223,1
4224,0
4225,1
4226,0
4227,0
4228,0
4229,1
4230,0
4231,0
4232,1
4233,0
4234,0
4235,1
4236,1
4237,0
4238,1
4239,1
4240,0
4241,1
4242,0
4243,1
4244,1
4245,1
4246,0
4247,0
4248,0
4249,1
4250,1
4251,0
4252,1
4253,1
4254,0
4255,0
4256,1
4257,1
4258,0
4259,1
4260,1
4261,0
4262,1
4263,0
4264,0
4265,0
4266,1
4267,1
4268,1
4269,0
4270,1
4271,1
4272,0
4273,0
4274,1
4275,1
4276,0
4277,1
4278,0
4279,0
4280,1
4281,0
4282,1
4283,1
4284,0
4285,0
4286,0
4287,0
4288,0
4289,1
4290,0
4291,0
4292,0
4293,0
4294,0
4295,0
4296,0
4297,1
4298,0
4299,0
4300,0
4301,1
4302,0
4303,0
4304,0
4305,1
4306,1
4307,1
4308,0
4309,1
4310,1
4311,0
4312,1
4313,0
4314,0
4315,1
4316,1
4317,1
4318,0
4319,0
4320,0
4321,0
4322,0
4323,0
4324,0
4325,1
4326,0
4327,0
4328,1
4329,1
4330,1
4331,0
4332,1
4333,0
4334,1
4335,0
4336,0
4337,0
4338,1
4339,0
4340,0
4341,0
4342,1
4343,0
4344,0
4345,0
4346,1
4347,0
4348,0
4349,0
4350,0
4351,0
4352,0
4353,0
4354,0
4355,1
4356,1
4357,0
4358,0
4359,1
4360,0
4361,1
4362,1
4363,1
4364,1
4365,0
4366,1
4367,0
4368,0
4369,0
4370,1
4371,0
4372,0
4373,1
4374,1
4375,0
4376,0
4377,0
4378,0
4379,0
4380,1
4381,0
4382,0
4383,0
4384,0
4385,0
4386,1
4387,0
4388,0
4389,0
4390,1
4391,1
4392,1
4393,0
4394,0
4395,1
4396,0
4397,1
4398,0
4399,0
4400,0
4401,1
4402,0
4403,0
4404,1
4405,1
4406,1
4407,0
4408,0
4409,0
4410,1
4411,1
4412,0
4413,0
4414,1
4415,1
4416,1
4417,1
4418,1
4419,0
4420,0
4421,0
4422,1
4423,0
4424,0
4425,1
4426,0
4427,1
4428,1
4429,0
4430,0
4431,1
4432,1
4433,0
4434,1
4435,0
4436,0
4437,0
4438,0
4439,0
4440,0
4441,0
4442,0
4443,0
4444,0
4445,0
4446,0
4447,1
4448,1
4449,0
4450,0
4451,0
4452,0
4453,1
4454,0
4455,0
4456,1
4457,1
4458,0
4459,1
4460,0
4461,1
4462,0
4463,0
4464,0
4465,0
4466,0
4467,0
4468,1
4469,0
4470,0
4471,0
4472,1
4473,0
4474,1
4475,0
4476,1
4477,1
4478,0
4479,1
4480,1
4481,0
4482,0
4483,1
4484,1
4485,0
4486,0
4487,0
4488,0
4489,0
4490,0
4491,0
4492,1
4493,1
4494,0
4495,0
4496,1
4497,1
4498,0
4499,0
4500,0
4501,1
4502,0
4503,0
4504,1
4505,0
4506,0
4507,0
4508,0
4509,0
4510,1
4511,1
4512,0
4513,0
4514,0
4515,0
4516,0
4517,1
4518,0
4519,1
4520,0
4521,0
4522,0
4523,1
4524,0
4525,1
4526,0
4527,0
4528,0
4529,0
4530,1
4531,1
4532,1
4533,0
4534,0
4535,0
4536,0
4537,1
4538,0
4539,1
4540,1
4541,1
4542,0
4543,1
4544,1
4545,1
4546,0
4547,1
4548,0
4549,1
4550,0
4551,1
4552,0
4553,0
4554,0
4555,1
4556,1
4557,0
4558,1
4559,0
4560,1
4561,1
4562,0
4563,0
4564,0
4565,0
4566,0
4567,1
4568,0
4569,0
4570,1
4571,1
4572,0
4573,0
4574,0
4575,0
4576,1
4577,1
4578,1
4579,0
4580,0
4581,0
4582,0
4583,0
4584,0
4585,1
4586,0
4587,0
4588,0
4589,0
4590,0
4591,1
4592,0
4593,1
4594,0
4595,1
4596,0
4597,1
4598,1
4599,0
4600,0
4601,0
4602,1
4603,0
4604,1
4605,0
4606,0
4607,1
4608,0
4609,0
4610,0
4611,0
4612,1
4613,1
4614,0
4615,0
4616,1
4617,0
4618,1
4619,0
4620,0
4621,0
4622,0
4623,0
4624,0
4625,0
4626,0
4627,0
4628,0
4629,0
4630,0
4631,0
4632,0
4633,0
4634,1
4635,1
4636,1
4637,0
4638,0
4639,1
4640,0
4641,0
4642,1
4643,1
4644,0
4645,0
4646,1
4647,0
4648,1
4649,0
4650,0
4651,1
4652,1
4653,1
4654,0
4655,0
4656,0
4657,1
4658,0
4659,1
4660,0
4661,1
4662,1
4663,0
4664,1
4665,0
4666,0
4667,1
4668,0
4669,1
4670,1
4671,0
4672,0
4673,0
4674,0
4675,1
4676,1
4677,0
4678,0
4679,0
4680,0
4681,0
4682,1
4683,0
4684,1
4685,0
4686,0
4687,0
4688,0
4689,0
4690,1
4691,1
4692,0
4693,0
4694,0
4695,1
4696,0
4697,0
4698,0
4699,1
4700,1
4701,0
4702,0
4703,0
4704,0
4705,0
4706,0
4707,0
4708,1
4709,1
4710,1
4711,0
4712,1
4713,0
4714,0
4715,0
4716,1
4717,0
4718,0
4719,1
4720,1
4721,0
4722,1
4723,0
4724,0
4725,0
4726,0
4727,0
4728,0
4729,1
4730,1
4731,0
4732,1
4733,0
4734,1
4735,1
4736,0
4737,1
4738,1
4739,1
4740,1
4741,0
4742,0
4743,1
4744,0
4745,0
4746,1
4747,1
4748,1
4749,1
4750,0
4751,0
4752,0
4753,0
4754,1
4755,0
4756,0
4757,1
4758,1
4759,1
4760,1
4761,0
4762,0
4763,0
4764,0
4765,0
4766,1
4767,0
4768,1
4769,0
4770,1
4771,0
4772,1
4773,1
4774,0
4775,0
4776,1
4777,1
4778,1
4779,0
4780,1
4781,0
4782,0
4783,0
4784,1
4785,0
4786,1
4787,1
4788,0
4789,1
4790,0
4791,0
4792,1
4793,1
4794,1
4795,0
4796,0
4797,0
4798,0
4799,1
4800,1
4801,0
4802,1
4803,1
4804,0
4805,1
4806,0
4807,0
4808,1
4809,0
4810,1
4811,0
4812,0
4813,1
4814,1
4815,1
4816,0
4817,1
4818,0
4819,0
4820,0
4821,1
4822,0
4823,0
4824,1
4825,0
4826,0
4827,1
4828,0
4829,1
4830,0
4831,1
4832,0
4833,1
4834,1
4835,0
4836,1
4837,1
4838,1
4839,1
4840,1
4841,1
4842,1
4843,1
4844,1
4845,0
4846,0
4847,0
4848,1
4849,0
4850,1
4851,0
4852,1
4853,0
4854,0
4855,0
4856,1
4857,0
4858,0
4859,1
4860,0
4861,0
4862,0
4863,0
4864,0
4865,1
4866,0
4867,0
4868,1
4869,0
4870,0
4871,1
4872,0
4873,0
4874,1
4875,0
4876,0
4877,1
4878,0
4879,0
4880,1
4881,1
4882,1
4883,1
4884,1
4885,0
4886,0
4887,1
4888,0
4889,0
4890,0
4891,1
4892,1
4893,1
4894,1
4895,1
4896,0
4897,0
4898,0
4899,0
4900,0
4901,0
4902,1
4903,0
4904,0
4905,0
4906,0
4907,0
4908,1
4909,0
4910,0
4911,1
4912,0
4913,1
4914,1
4915,0
4916,0
4917,0
4918,1
4919,0
4920,1
4921,0
4922,1
4923,0
4924,0
4925,1
4926,1
4927,0
4928,0
4929,0
4930,1
4931,0
4932,1
4933,0
4934,1
4935,1
4936,1
4937,0
4938,1
4939,1
4940,1
4941,0
4942,1
4943,0
4944,1
4945,1
4946,1
4947,0
4948,1
4949,0
4950,0
4951,1
4952,0
4953,0
4954,1
4955,1
4956,1
4957,0
4958,0
4959,0
4960,1
4961,0
4962,0
4963,1
4964,1
4965,0
4966,0
4967,0
4968,1
4969,0
4970,0
4971,0
4972,0
4973,0
4974,1
4975,0
4976,0
4977,1
4978,0
4979,0
4980,0
4981,1
4982,1
4983,1
4984,0
4985,1
4986,0
4987,1
4988,0
4989,0
4990,1
4991,0
4992,0
4993,1
4994,1
4995,0
4996,0
4997,0
4998,0
4999,1
5000,0
5001,0
5002,1
5003,0
5004,0
5005,0
5006,0
5007,0
5008,0
5009,1
5010,0
5011,0
5012,0
5013,1
5014,0
5015,1
5016,0
5017,0
5018,0
5019,1
5020,1
5021,0
5022,0
5023,1
5024,1
5025,0
5026,0
5027,0
5028,0
5029,1
5030,1
5031,0
5032,1
5033,0
5034,0
5035,0
5036,1
5037,0
5038,0
5039,1
5040,0
5041,0
5042,0
5043,1
5044,1
5045,0
5046,1
5047,0
5048,1
5049,1
5050,0
5051,0
5052,0
5053,1
5054,0
5055,0
5056,0
5057,1
5058,1
5059,0
5060,1
5061,0
5062,0
5063,0
5064,0
5065,1
5066,0
5067,0
5068,0
5069,0
5070,0
5071,0
5072,1
5073,1
5074,1
5075,0
5076,0
5077,1
5078,0
5079,1
5080,0
5081,0
5082,1
5083,0
5084,1
5085,0
5086,1
5087,0
5088,0
5089,1
5090,0
5091,1
5092,1
5093,1
5094,0
5095,0
5096,0
5097,1
5098,0
5099,0
5100,0
5101,1
5102,0
5103,1
5104,1
5105,0
5106,1
5107,0
5108,0
5109,0
5110,1
5111,1
5112,1
5113,0
5114,1
5115,1
5116,0
5117,1
5118,0
5119,0
5120,1
5121,1
5122,1
5123,0
5124,1
5125,1
5126,0
5127,1
5128,0
5129,1
5130,0
5131,1
5132,0
5133,1
5134,1
5135,0
5136,0
5137,1
5138,0
5139,1
5140,0
5141,0
5142,0
5143,0
5144,0
5145,1
5146,0
5147,1
5148,0
5149,0
5150,1
5151,0
5152,0
5153,1
5154,1
5155,0
5156,1
5157,0
5158,0
5159,1
5160,1
5161,0
5162,0
5163,1
5164,0
5165,0
5166,0
5167,1
5168,1
5169,0
5170,1
5171,0
5172,0
5173,0
5174,1
5175,0
5176,1
5177,1
5178,1
5179,1
5180,0
5181,0
5182,1
5183,0
5184,1
5185,0
5186,0
5187,0
5188,0
5189,0
5190,0
5191,1
5192,0
5193,0
5194,1
5195,1
5196,0
5197,1
5198,1
5199,0
5200,1
5201,0
5202,0
5203,0
5204,0
5205,1
5206,0
5207,0
5208,1
5209,1
5210,1
5211,0
5212,1
5213,0
5214,1
5215,1
5216,0
5217,0
5218,0
5219,1
5220,0
5221,0
5222,0
5223,0
5224,1
5225,1
5226,0
5227,0
5228,1
5229,1
5230,0
5231,0
5232,1
5233,0
5234,1
5235,0
5236,0
5237,1
5238,0
5239,1
5240,0
5241,0
5242,1
5243,1
5244,0
5245,0
5246,0
5247,1
5248,0
5249,0
5250,0
5251,0
5252,0
5253,1
5254,0
5255,0
5256,0
5257,1
5258,1
5259,0
5260,0
5261,0
5262,0
5263,1
5264,0
5265,0
5266,1
5267,0
5268,0
5269,0
5270,1
5271,0
5272,0
5273,1
5274,0
5275,0
5276,1
5277,0
5278,1
5279,0
5280,0
5281,0
5282,1
5283,0
5284,1
5285,1
5286,0
5287,0
5288,1
5289,1
5290,0
5291,0
5292,0
5293,1
5294,0
5295,1
5296,1
5297,1
5298,1
5299,0
5300,0
5301,1
5302,0
5303,0
5304,1
5305,0
5306,0
5307,1
5308,1
5309,1
5310,0
5311,0
5312,0
5313,1
5314,1
5315,1
5316,1
5317,0
5318,0
5319,0
5320,0
5321,1
5322,0
5323,0
5324,1
5325,1
5326,1
5327,0
5328,0
5329,0
5330,0
5331,1
5332,0
5333,0
5334,1
5335,0
5336,0
5337,0
5338,1
5339,1
5340,1
5341,1
5342,0
5343,0
5344,0
5345,0
5346,0
5347,1
5348,1
5349,0
5350,1
5351,0
5352,0
5353,0
5354,1
5355,0
5356,1
5357,0
5358,0
5359,0
5360,0
5361,1
5362,1
5363,1
5364,0
5365,0
5366,1
5367,0
5368,1
5369,0
5370,1
5371,0
5372,0
5373,1
5374,1
5375,0
5376,1
5377,0
5378,0
5379,0
5380,0
5381,1
5382,1
5383,0
5384,0
5385,1
5386,1
5387,0
5388,1
5389,0
5390,1
5391,1
5392,1
5393,0
5394,0
5395,1
5396,1
5397,0
5398,1
5399,1
5400,1
5401,0
5402,1
5403,0
5404,1
5405,1
5406,1
5407,0
5408,0
5409,1
5410,0
5411,1
5412,0
5413,1
5414,0
5415,0
5416,1
5417,0
5418,0
5419,1
5420,0
5421,0
5422,1
5423,0
5424,0
5425,0
5426,0
5427,0
5428,0
5429,1
5430,0
5431,1
5432,0
5433,1
5434,0
5435,1
5436,1
5437,0
5438,1
5439,1
5440,1
5441,1
5442,0
5443,1
5444,0
5445,1
5446,1
5447,0
5448,0
5449,0
5450,0
5451,0
5452,0
5453,0
5454,1
5455,0
5456,0
5457,1
5458,0
5459,0
5460,0
5461,0
5462,1
5463,1
5464,0
5465,0
5466,1
5467,1
5468,0
5469,0
5470,0
5471,1
5472,0
5473,1
5474,0
5475,1
5476,1
5477,0
5478,1
5479,0
5480,1
5481,1
5482,0
5483,1
5484,0
5485,0
5486,0
5487,0
5488,0
5489,1
5490,1
5491,0
5492,1
5493,0
5494,0
5495,0
5496,0
5497,1
5498,1
5499,0
5500,1
5501,1
5502,0
5503,0
5504,1
5505,0
5506,1
5507,0
5508,1
5509,0
5510,1
5511,0
5512,0
5513,0
5514,0
5515,1
5516,1
5517,0
5518,0
5519,0
5520,0
5521,1
5522,1
5523,1
5524,0
5525,0
5526,1
5527,0
5528,1
5529,0
5530,0
5531,1
5532,0
5533,0
5534,0
5535,0
5536,0
5537,0
5538,1
5539,1
5540,0
5541,1
5542,0
5543,1
5544,0
5545,0
5546,0
5547,1
5548,0
5549,0
5550,1
5551,0
5552,0
5553,0
5554,0
5555,0
5556,0
5557,0
5558,1
5559,1
5560,1
5561,0
5562,0
5563,0
5564,1
5565,1
5566,1
5567,0
5568,0
5569,0
5570,1
5571,0
5572,0
5573,1
5574,0
5575,0
5576,0
5577,1
5578,0
5579,1
5580,0
5581,1
5582,1
5583,1
5584,0
5585,0
5586,0
5587,1
5588,0
5589,1
5590,1
5591,0
5592,0
5593,0
5594,0
5595,1
5596,0
5597,0
5598,0
5599,0
5600,1
5601,0
5602,1
5603,1
5604,0
5605,1
5606,0
5607,1
5608,0
5609,0
5610,1
5611,0
5612,1
5613,0
5614,1
5615,0
5616,1
5617,0
5618,1
5619,1
5620,1
5621,0
5622,0
5623,1
5624,0
5625,1
5626,1
5627,0
5628,1
5629,0
5630,1
5631,1
5632,0
5633,0
5634,1
5635,1
5636,1
5637,0
5638,0
5639,1
5640,0
5641,1
5642,1
5643,0
5644,0
5645,1
5646,0
5647,0
5648,0
5649,0
5650,1
5651,0
5652,0
5653,0
5654,1
5655,1
5656,0
5657,1
5658,1
5659,0
5660,0
5661,0
5662,1
5663,1
5664,0
5665,0
5666,0
5667,0
5668,1
5669,1
5670,1
5671,0
5672,1
5673,1
5674,1
5675,0
5676,1
5677,0
5678,1
5679,1
5680,0
5681,1
5682,1
5683,1
5684,1
5685,0
5686,1
5687,0
5688,0
5689,0
5690,1
5691,0
5692,0
5693,0
5694,0
5695,1
5696,0
5697,0
5698,1
5699,0
5700,1
5701,0
5702,0
5703,1
5704,0
5705,0
5706,1
5707,0
5708,0
5709,1
5710,1
5711,0
5712,0
5713,0
5714,0
5715,1
5716,1
5717,1
5718,0
5719,0
5720,1
5721,0
5722,0
5723,0
5724,1
5725,1
5726,1
5727,0
5728,1
5729,1
5730,0
5731,1
5732,0
5733,0
5734,0
5735,0
5736,0
5737,1
5738,1
5739,0
5740,1
5741,1
5742,1
5743,0
5744,0
5745,1
5746,0
5747,0
5748,1
5749,1
5750,0
5751,0
5752,0
5753,0
5754,0
5755,0
5756,0
5757,0
5758,0
5759,1
5760,0
5761,1
5762,0
5763,1
5764,0
5765,1
5766,1
5767,1
5768,0
5769,1
5770,1
5771,0
5772,0
5773,1
5774,0
5775,0
5776,0
5777,1
5778,0
5779,0
5780,0
5781,1
5782,0
5783,1
5784,0
5785,1
5786,0
5787,0
5788,0
5789,0
5790,0
5791,1
5792,0
5793,1
5794,0
5795,0
